,Article_ID,Error
598,118043,"The MW API does not have any info related to the rev-id provided as input (118043), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
599,26736722,"The MW API does not have any info related to the rev-id provided as input (26736722), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
600,63665713,"The MW API does not have any info related to the rev-id provided as input (63665713), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
601,117955,"The MW API does not have any info related to the rev-id provided as input (117955), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
602,118824,"The MW API does not have any info related to the rev-id provided as input (118824), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
603,118231,"The MW API does not have any info related to the rev-id provided as input (118231), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
604,1184641,"The MW API does not have any info related to the rev-id provided as input (1184641), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
605,117884,"The MW API does not have any info related to the rev-id provided as input (117884), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
606,257380,"The MW API does not have any info related to the rev-id provided as input (257380), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
607,118918,"The MW API does not have any info related to the rev-id provided as input (118918), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
608,117956,"The MW API does not have any info related to the rev-id provided as input (117956), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
609,118200,"The MW API does not have any info related to the rev-id provided as input (118200), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
610,118278,"The MW API does not have any info related to the rev-id provided as input (118278), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
611,118880,"The MW API does not have any info related to the rev-id provided as input (118880), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
612,118825,"The MW API does not have any info related to the rev-id provided as input (118825), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
613,117497,"The MW API does not have any info related to the rev-id provided as input (117497), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
614,117857,"The MW API does not have any info related to the rev-id provided as input (117857), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
615,117885,"The MW API does not have any info related to the rev-id provided as input (117885), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
616,119235,"The MW API does not have any info related to the rev-id provided as input (119235), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
617,118094,"The MW API does not have any info related to the rev-id provided as input (118094), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
618,118827,"The MW API does not have any info related to the rev-id provided as input (118827), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
619,118828,"The MW API does not have any info related to the rev-id provided as input (118828), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
620,117751,"The MW API does not have any info related to the rev-id provided as input (117751), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
621,117649,"The MW API does not have any info related to the rev-id provided as input (117649), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
622,118096,"The MW API does not have any info related to the rev-id provided as input (118096), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
623,117589,"The MW API does not have any info related to the rev-id provided as input (117589), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
624,118140,"The MW API does not have any info related to the rev-id provided as input (118140), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
625,119054,"The MW API does not have any info related to the rev-id provided as input (119054), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
626,117781,"The MW API does not have any info related to the rev-id provided as input (117781), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
627,117068,"The MW API does not have any info related to the rev-id provided as input (117068), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
628,118239,"The MW API does not have any info related to the rev-id provided as input (118239), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
629,117314,"The MW API does not have any info related to the rev-id provided as input (117314), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
630,119009,"The MW API does not have any info related to the rev-id provided as input (119009), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
631,119238,"The MW API does not have any info related to the rev-id provided as input (119238), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
632,117183,"The MW API does not have any info related to the rev-id provided as input (117183), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
633,119185,"The MW API does not have any info related to the rev-id provided as input (119185), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
634,117140,"The MW API does not have any info related to the rev-id provided as input (117140), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
635,117035,"The MW API does not have any info related to the rev-id provided as input (117035), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
636,118286,"The MW API does not have any info related to the rev-id provided as input (118286), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
637,119192,"The MW API does not have any info related to the rev-id provided as input (119192), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
638,117298,"The MW API does not have any info related to the rev-id provided as input (117298), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
639,117865,"The MW API does not have any info related to the rev-id provided as input (117865), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
640,150578,"The MW API does not have any info related to the rev-id provided as input (150578), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
641,120211,"The MW API does not have any info related to the rev-id provided as input (120211), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
642,119904,"The MW API does not have any info related to the rev-id provided as input (119904), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
643,122172,"The MW API does not have any info related to the rev-id provided as input (122172), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
644,120170,"The MW API does not have any info related to the rev-id provided as input (120170), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
645,120495,"The MW API does not have any info related to the rev-id provided as input (120495), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
646,119930,"The MW API does not have any info related to the rev-id provided as input (119930), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
647,120201,"The MW API does not have any info related to the rev-id provided as input (120201), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
648,121291,"The MW API does not have any info related to the rev-id provided as input (121291), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
649,124616,"The MW API does not have any info related to the rev-id provided as input (124616), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
0,28094825,"The MW API does not have any info related to the rev-id provided as input (28094825), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
1,121428,"The MW API does not have any info related to the rev-id provided as input (121428), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
2,124615,"The MW API does not have any info related to the rev-id provided as input (124615), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
3,121302,"The MW API does not have any info related to the rev-id provided as input (121302), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
4,150616,"The MW API does not have any info related to the rev-id provided as input (150616), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
5,120620,"The MW API does not have any info related to the rev-id provided as input (120620), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
6,120862,"The MW API does not have any info related to the rev-id provided as input (120862), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
7,121570,"The MW API does not have any info related to the rev-id provided as input (121570), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
8,121555,"The MW API does not have any info related to the rev-id provided as input (121555), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
9,120101,"The MW API does not have any info related to the rev-id provided as input (120101), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
10,120537,"The MW API does not have any info related to the rev-id provided as input (120537), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
11,119370,"The MW API does not have any info related to the rev-id provided as input (119370), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
12,119897,"The MW API does not have any info related to the rev-id provided as input (119897), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
13,120586,"The MW API does not have any info related to the rev-id provided as input (120586), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
14,120212,"The MW API does not have any info related to the rev-id provided as input (120212), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
15,120500,"The MW API does not have any info related to the rev-id provided as input (120500), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
16,121556,"The MW API does not have any info related to the rev-id provided as input (121556), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
17,119711,"The MW API does not have any info related to the rev-id provided as input (119711), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
18,121272,"The MW API does not have any info related to the rev-id provided as input (121272), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
19,121437,"The MW API does not have any info related to the rev-id provided as input (121437), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
20,119594,"The MW API does not have any info related to the rev-id provided as input (119594), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
21,122185,"The MW API does not have any info related to the rev-id provided as input (122185), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
22,119447,"The MW API does not have any info related to the rev-id provided as input (119447), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
23,121496,"The MW API does not have any info related to the rev-id provided as input (121496), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
24,121326,"The MW API does not have any info related to the rev-id provided as input (121326), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
25,120502,"The MW API does not have any info related to the rev-id provided as input (120502), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
26,121093,"The MW API does not have any info related to the rev-id provided as input (121093), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
27,121321,"The MW API does not have any info related to the rev-id provided as input (121321), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
28,120899,"The MW API does not have any info related to the rev-id provided as input (120899), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
29,120499,"The MW API does not have any info related to the rev-id provided as input (120499), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
30,120554,"The MW API does not have any info related to the rev-id provided as input (120554), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
31,120530,"The MW API does not have any info related to the rev-id provided as input (120530), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
32,124534,"The MW API does not have any info related to the rev-id provided as input (124534), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
33,124457,"The MW API does not have any info related to the rev-id provided as input (124457), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
34,120971,"The MW API does not have any info related to the rev-id provided as input (120971), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
35,120712,"The MW API does not have any info related to the rev-id provided as input (120712), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
36,120363,"The MW API does not have any info related to the rev-id provided as input (120363), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
37,120608,"The MW API does not have any info related to the rev-id provided as input (120608), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
38,121276,"The MW API does not have any info related to the rev-id provided as input (121276), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
39,120498,"The MW API does not have any info related to the rev-id provided as input (120498), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
40,120070,"The MW API does not have any info related to the rev-id provided as input (120070), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
41,124701,"The MW API does not have any info related to the rev-id provided as input (124701), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
42,122291,"The MW API does not have any info related to the rev-id provided as input (122291), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
43,122247,"The MW API does not have any info related to the rev-id provided as input (122247), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
44,122369,"The MW API does not have any info related to the rev-id provided as input (122369), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
45,124669,"The MW API does not have any info related to the rev-id provided as input (124669), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
46,122385,"The MW API does not have any info related to the rev-id provided as input (122385), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
47,124673,"The MW API does not have any info related to the rev-id provided as input (124673), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
48,150692,"The MW API does not have any info related to the rev-id provided as input (150692), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
49,124678,"The MW API does not have any info related to the rev-id provided as input (124678), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
50,124663,"The MW API does not have any info related to the rev-id provided as input (124663), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
51,124696,"The MW API does not have any info related to the rev-id provided as input (124696), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
52,122249,"The MW API does not have any info related to the rev-id provided as input (122249), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
53,122210,"The MW API does not have any info related to the rev-id provided as input (122210), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
54,122228,"The MW API does not have any info related to the rev-id provided as input (122228), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
55,124712,"The MW API does not have any info related to the rev-id provided as input (124712), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
56,122474,"The MW API does not have any info related to the rev-id provided as input (122474), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
57,122410,Missing resource for rev-id 122410: TextDeleted: Text deleted (datasource.revision.text)
58,122296,"The MW API does not have any info related to the rev-id provided as input (122296), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
59,124721,"The MW API does not have any info related to the rev-id provided as input (124721), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
60,122230,"The MW API does not have any info related to the rev-id provided as input (122230), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
61,123094,"The MW API does not have any info related to the rev-id provided as input (123094), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
62,150750,"The MW API does not have any info related to the rev-id provided as input (150750), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
63,122648,"The MW API does not have any info related to the rev-id provided as input (122648), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
64,150746,"The MW API does not have any info related to the rev-id provided as input (150746), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
65,124730,"The MW API does not have any info related to the rev-id provided as input (124730), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
66,122548,"The MW API does not have any info related to the rev-id provided as input (122548), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
67,150752,"The MW API does not have any info related to the rev-id provided as input (150752), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
68,122853,"The MW API does not have any info related to the rev-id provided as input (122853), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
69,123123,"The MW API does not have any info related to the rev-id provided as input (123123), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
70,124839,"The MW API does not have any info related to the rev-id provided as input (124839), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
71,124724,"The MW API does not have any info related to the rev-id provided as input (124724), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
72,124772,"The MW API does not have any info related to the rev-id provided as input (124772), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
73,122541,"The MW API does not have any info related to the rev-id provided as input (122541), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74,123180,"The MW API does not have any info related to the rev-id provided as input (123180), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
75,122585,"The MW API does not have any info related to the rev-id provided as input (122585), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
76,122504,"The MW API does not have any info related to the rev-id provided as input (122504), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
77,122487,"The MW API does not have any info related to the rev-id provided as input (122487), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
78,123082,"The MW API does not have any info related to the rev-id provided as input (123082), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
79,122610,"The MW API does not have any info related to the rev-id provided as input (122610), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
80,150726,"The MW API does not have any info related to the rev-id provided as input (150726), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
81,123191,"The MW API does not have any info related to the rev-id provided as input (123191), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
82,123193,"The MW API does not have any info related to the rev-id provided as input (123193), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
83,150703,"The MW API does not have any info related to the rev-id provided as input (150703), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
84,122588,"The MW API does not have any info related to the rev-id provided as input (122588), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
85,123083,"The MW API does not have any info related to the rev-id provided as input (123083), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
86,150733,"The MW API does not have any info related to the rev-id provided as input (150733), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
87,150735,"The MW API does not have any info related to the rev-id provided as input (150735), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
88,124756,"The MW API does not have any info related to the rev-id provided as input (124756), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
89,123106,"The MW API does not have any info related to the rev-id provided as input (123106), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
90,150736,"The MW API does not have any info related to the rev-id provided as input (150736), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
91,122874,"The MW API does not have any info related to the rev-id provided as input (122874), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
92,122928,"The MW API does not have any info related to the rev-id provided as input (122928), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
93,122530,"The MW API does not have any info related to the rev-id provided as input (122530), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
94,122537,"The MW API does not have any info related to the rev-id provided as input (122537), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
95,122496,"The MW API does not have any info related to the rev-id provided as input (122496), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
96,122556,"The MW API does not have any info related to the rev-id provided as input (122556), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
97,122881,"The MW API does not have any info related to the rev-id provided as input (122881), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
98,123116,"The MW API does not have any info related to the rev-id provided as input (123116), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
99,123321,"The MW API does not have any info related to the rev-id provided as input (123321), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
100,122828,"The MW API does not have any info related to the rev-id provided as input (122828), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
101,122632,"The MW API does not have any info related to the rev-id provided as input (122632), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
102,150740,"The MW API does not have any info related to the rev-id provided as input (150740), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
103,123148,"The MW API does not have any info related to the rev-id provided as input (123148), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
104,122651,"The MW API does not have any info related to the rev-id provided as input (122651), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
105,150745,"The MW API does not have any info related to the rev-id provided as input (150745), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
106,31044727,"The MW API does not have any info related to the rev-id provided as input (31044727), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
107,123073,"The MW API does not have any info related to the rev-id provided as input (123073), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
108,123074,"The MW API does not have any info related to the rev-id provided as input (123074), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
109,17126574,"The MW API does not have any info related to the rev-id provided as input (17126574), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
