Article_ID,Error
113958,"The MW API does not have any info related to the rev-id provided as input (113958), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113971,"The MW API does not have any info related to the rev-id provided as input (113971), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
63580,"The MW API does not have any info related to the rev-id provided as input (63580), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114044,"The MW API does not have any info related to the rev-id provided as input (114044), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113860,"The MW API does not have any info related to the rev-id provided as input (113860), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
112734,"The MW API does not have any info related to the rev-id provided as input (112734), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113866,"The MW API does not have any info related to the rev-id provided as input (113866), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114363,"The MW API does not have any info related to the rev-id provided as input (114363), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113868,"The MW API does not have any info related to the rev-id provided as input (113868), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113898,"The MW API does not have any info related to the rev-id provided as input (113898), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114046,"The MW API does not have any info related to the rev-id provided as input (114046), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113863,"The MW API does not have any info related to the rev-id provided as input (113863), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113888,"The MW API does not have any info related to the rev-id provided as input (113888), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113852,"The MW API does not have any info related to the rev-id provided as input (113852), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113889,"The MW API does not have any info related to the rev-id provided as input (113889), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
112856,"The MW API does not have any info related to the rev-id provided as input (112856), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114173,"The MW API does not have any info related to the rev-id provided as input (114173), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
112919,"The MW API does not have any info related to the rev-id provided as input (112919), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
112962,"The MW API does not have any info related to the rev-id provided as input (112962), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
113873,"The MW API does not have any info related to the rev-id provided as input (113873), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114252,"The MW API does not have any info related to the rev-id provided as input (114252), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114519,"The MW API does not have any info related to the rev-id provided as input (114519), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114417,"The MW API does not have any info related to the rev-id provided as input (114417), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
114759,"The MW API does not have any info related to the rev-id provided as input (114759), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115322,"The MW API does not have any info related to the rev-id provided as input (115322), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115335,"The MW API does not have any info related to the rev-id provided as input (115335), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115443,"The MW API does not have any info related to the rev-id provided as input (115443), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115035,"The MW API does not have any info related to the rev-id provided as input (115035), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115161,"The MW API does not have any info related to the rev-id provided as input (115161), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115010,"The MW API does not have any info related to the rev-id provided as input (115010), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115066,"The MW API does not have any info related to the rev-id provided as input (115066), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115372,"The MW API does not have any info related to the rev-id provided as input (115372), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115281,"The MW API does not have any info related to the rev-id provided as input (115281), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115144,"The MW API does not have any info related to the rev-id provided as input (115144), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115412,"The MW API does not have any info related to the rev-id provided as input (115412), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115389,"The MW API does not have any info related to the rev-id provided as input (115389), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115214,"The MW API does not have any info related to the rev-id provided as input (115214), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
36416265,"The MW API does not have any info related to the rev-id provided as input (36416265), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115015,"The MW API does not have any info related to the rev-id provided as input (115015), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115050,"The MW API does not have any info related to the rev-id provided as input (115050), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
50352,"The MW API does not have any info related to the rev-id provided as input (50352), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115223,"The MW API does not have any info related to the rev-id provided as input (115223), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115444,"The MW API does not have any info related to the rev-id provided as input (115444), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115242,"The MW API does not have any info related to the rev-id provided as input (115242), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
150464,"The MW API does not have any info related to the rev-id provided as input (150464), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115355,"The MW API does not have any info related to the rev-id provided as input (115355), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115442,"The MW API does not have any info related to the rev-id provided as input (115442), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115112,"The MW API does not have any info related to the rev-id provided as input (115112), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115810,"The MW API does not have any info related to the rev-id provided as input (115810), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115775,"The MW API does not have any info related to the rev-id provided as input (115775), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115838,"The MW API does not have any info related to the rev-id provided as input (115838), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115785,"The MW API does not have any info related to the rev-id provided as input (115785), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
150456,"The MW API does not have any info related to the rev-id provided as input (150456), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115268,"The MW API does not have any info related to the rev-id provided as input (115268), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115839,"The MW API does not have any info related to the rev-id provided as input (115839), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115848,"The MW API does not have any info related to the rev-id provided as input (115848), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115827,"The MW API does not have any info related to the rev-id provided as input (115827), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115707,"The MW API does not have any info related to the rev-id provided as input (115707), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115828,"The MW API does not have any info related to the rev-id provided as input (115828), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115829,"The MW API does not have any info related to the rev-id provided as input (115829), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115830,"The MW API does not have any info related to the rev-id provided as input (115830), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115831,"The MW API does not have any info related to the rev-id provided as input (115831), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115469,"The MW API does not have any info related to the rev-id provided as input (115469), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115604,"The MW API does not have any info related to the rev-id provided as input (115604), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115841,"The MW API does not have any info related to the rev-id provided as input (115841), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115811,"The MW API does not have any info related to the rev-id provided as input (115811), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115598,"The MW API does not have any info related to the rev-id provided as input (115598), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115778,"The MW API does not have any info related to the rev-id provided as input (115778), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115771,"The MW API does not have any info related to the rev-id provided as input (115771), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115615,"The MW API does not have any info related to the rev-id provided as input (115615), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115786,"The MW API does not have any info related to the rev-id provided as input (115786), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115832,"The MW API does not have any info related to the rev-id provided as input (115832), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115802,"The MW API does not have any info related to the rev-id provided as input (115802), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115813,"The MW API does not have any info related to the rev-id provided as input (115813), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115635,"The MW API does not have any info related to the rev-id provided as input (115635), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
53842,"The MW API does not have any info related to the rev-id provided as input (53842), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115845,"The MW API does not have any info related to the rev-id provided as input (115845), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115840,"The MW API does not have any info related to the rev-id provided as input (115840), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115677,"The MW API does not have any info related to the rev-id provided as input (115677), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115809,"The MW API does not have any info related to the rev-id provided as input (115809), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115837,"The MW API does not have any info related to the rev-id provided as input (115837), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115846,"The MW API does not have any info related to the rev-id provided as input (115846), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115796,"The MW API does not have any info related to the rev-id provided as input (115796), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115867,"The MW API does not have any info related to the rev-id provided as input (115867), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116266,"The MW API does not have any info related to the rev-id provided as input (116266), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115852,"The MW API does not have any info related to the rev-id provided as input (115852), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115826,"The MW API does not have any info related to the rev-id provided as input (115826), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116267,"The MW API does not have any info related to the rev-id provided as input (116267), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
18998737,"The MW API does not have any info related to the rev-id provided as input (18998737), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116103,"The MW API does not have any info related to the rev-id provided as input (116103), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115871,"The MW API does not have any info related to the rev-id provided as input (115871), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115874,"The MW API does not have any info related to the rev-id provided as input (115874), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115875,"The MW API does not have any info related to the rev-id provided as input (115875), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116270,"The MW API does not have any info related to the rev-id provided as input (116270), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115877,"The MW API does not have any info related to the rev-id provided as input (115877), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116074,"The MW API does not have any info related to the rev-id provided as input (116074), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
43537353,"The MW API does not have any info related to the rev-id provided as input (43537353), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115880,"The MW API does not have any info related to the rev-id provided as input (115880), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115881,"The MW API does not have any info related to the rev-id provided as input (115881), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115883,"The MW API does not have any info related to the rev-id provided as input (115883), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115885,"The MW API does not have any info related to the rev-id provided as input (115885), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115854,"The MW API does not have any info related to the rev-id provided as input (115854), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115887,"The MW API does not have any info related to the rev-id provided as input (115887), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115939,"The MW API does not have any info related to the rev-id provided as input (115939), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115889,"The MW API does not have any info related to the rev-id provided as input (115889), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116123,"The MW API does not have any info related to the rev-id provided as input (116123), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
259218,"The MW API does not have any info related to the rev-id provided as input (259218), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116124,"The MW API does not have any info related to the rev-id provided as input (116124), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115891,"The MW API does not have any info related to the rev-id provided as input (115891), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115856,"The MW API does not have any info related to the rev-id provided as input (115856), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
43537483,"The MW API does not have any info related to the rev-id provided as input (43537483), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115900,"The MW API does not have any info related to the rev-id provided as input (115900), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115901,"The MW API does not have any info related to the rev-id provided as input (115901), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115860,"The MW API does not have any info related to the rev-id provided as input (115860), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115907,"The MW API does not have any info related to the rev-id provided as input (115907), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116061,"The MW API does not have any info related to the rev-id provided as input (116061), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
43537498,"The MW API does not have any info related to the rev-id provided as input (43537498), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
43434562,"The MW API does not have any info related to the rev-id provided as input (43434562), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115909,"The MW API does not have any info related to the rev-id provided as input (115909), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115994,"The MW API does not have any info related to the rev-id provided as input (115994), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116282,"The MW API does not have any info related to the rev-id provided as input (116282), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115911,"The MW API does not have any info related to the rev-id provided as input (115911), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
46944239,"The MW API does not have any info related to the rev-id provided as input (46944239), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115919,"The MW API does not have any info related to the rev-id provided as input (115919), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
20535781,"The MW API does not have any info related to the rev-id provided as input (20535781), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115949,"The MW API does not have any info related to the rev-id provided as input (115949), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116141,"The MW API does not have any info related to the rev-id provided as input (116141), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115916,"The MW API does not have any info related to the rev-id provided as input (115916), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115917,"The MW API does not have any info related to the rev-id provided as input (115917), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115918,"The MW API does not have any info related to the rev-id provided as input (115918), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116045,"The MW API does not have any info related to the rev-id provided as input (116045), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115920,"The MW API does not have any info related to the rev-id provided as input (115920), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116005,"The MW API does not have any info related to the rev-id provided as input (116005), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115864,"The MW API does not have any info related to the rev-id provided as input (115864), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
20617973,"The MW API does not have any info related to the rev-id provided as input (20617973), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115922,"The MW API does not have any info related to the rev-id provided as input (115922), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115923,"The MW API does not have any info related to the rev-id provided as input (115923), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115924,"The MW API does not have any info related to the rev-id provided as input (115924), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
115927,"The MW API does not have any info related to the rev-id provided as input (115927), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116296,"The MW API does not have any info related to the rev-id provided as input (116296), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
35981249,"The MW API does not have any info related to the rev-id provided as input (35981249), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116622,"The MW API does not have any info related to the rev-id provided as input (116622), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
51177,"The MW API does not have any info related to the rev-id provided as input (51177), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116487,"The MW API does not have any info related to the rev-id provided as input (116487), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
259490,"The MW API does not have any info related to the rev-id provided as input (259490), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
259492,"The MW API does not have any info related to the rev-id provided as input (259492), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116497,"The MW API does not have any info related to the rev-id provided as input (116497), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
257272,"The MW API does not have any info related to the rev-id provided as input (257272), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116813,"The MW API does not have any info related to the rev-id provided as input (116813), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116743,"The MW API does not have any info related to the rev-id provided as input (116743), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116744,"The MW API does not have any info related to the rev-id provided as input (116744), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116747,"The MW API does not have any info related to the rev-id provided as input (116747), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116773,"The MW API does not have any info related to the rev-id provided as input (116773), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
259498,"The MW API does not have any info related to the rev-id provided as input (259498), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116651,"The MW API does not have any info related to the rev-id provided as input (116651), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
71045912,"The MW API does not have any info related to the rev-id provided as input (71045912), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116755,"The MW API does not have any info related to the rev-id provided as input (116755), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116756,"The MW API does not have any info related to the rev-id provided as input (116756), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116903,"The MW API does not have any info related to the rev-id provided as input (116903), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
259486,"The MW API does not have any info related to the rev-id provided as input (259486), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
259419,"The MW API does not have any info related to the rev-id provided as input (259419), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116805,"The MW API does not have any info related to the rev-id provided as input (116805), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116880,"The MW API does not have any info related to the rev-id provided as input (116880), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
28051794,"The MW API does not have any info related to the rev-id provided as input (28051794), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116668,"The MW API does not have any info related to the rev-id provided as input (116668), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116864,"The MW API does not have any info related to the rev-id provided as input (116864), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116761,"The MW API does not have any info related to the rev-id provided as input (116761), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
41334595,"The MW API does not have any info related to the rev-id provided as input (41334595), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
118317,"The MW API does not have any info related to the rev-id provided as input (118317), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
117866,"The MW API does not have any info related to the rev-id provided as input (117866), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
116995,"The MW API does not have any info related to the rev-id provided as input (116995), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
2067,"The MW API does not have any info related to the rev-id provided as input (2067), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
28730762,"The MW API does not have any info related to the rev-id provided as input (28730762), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
119017,"The MW API does not have any info related to the rev-id provided as input (119017), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
